Date,Open,High,Low,Close,Volume,Adj Close,Drawdown
2008-05-05,14049.2,14122.8,13974.0,14074.0,114400,14074.0,-0.11737960704139672
2008-05-06,14071.3,14120.3,13884.5,14005.8,218200,14005.8,-0.12165662216146045
2008-05-07,14036.9,14091.3,14004.1,14026.8,179000,14026.8,-0.12033965269633828
2008-05-08,13898.0,14074.0,13881.3,14074.0,185600,14074.0,-0.11737960704139672
2008-05-09,14000.3,14015.2,13843.9,13945.1,206200,13945.1,-0.12546329104398035
2008-05-12,13991.4,14108.4,13987.4,14053.9,149200,14053.9,-0.11864013495801373
2008-05-13,14111.6,14138.5,13959.3,14016.4,189800,14016.4,-0.1209918661457321
2008-05-14,14068.3,14214.6,14033.2,14187.2,200400,14187.2,-0.11028051449607101
2008-05-15,14145.4,14186.4,14078.9,14186.4,146000,14186.4,-0.11033068476140895
2008-05-16,14255.2,14301.3,14078.2,14124.8,235000,14124.8,-0.11419379519243433
2008-05-19,14148.9,14247.6,14110.2,14247.6,149400,14247.6,-0.10649265946305264
2008-05-20,14158.4,14166.7,13973.6,13992.1,196400,13992.1,-0.12251578795537343
2008-05-21,14047.3,14049.2,13803.1,13857.2,208600,13857.2,-0.13097574894799213
2008-05-22,13742.3,13886.3,13667.3,13852.0,274000,13852.0,-0.13130185567268915
2008-05-23,13863.4,13863.6,13577.6,13577.6,198800,13577.6,-0.14851025668361995
2008-05-26,13524.3,13614.0,13514.2,13583.7,96200,13583.7,-0.14812770841041778
2008-05-27,13624.1,13664.2,13445.1,13451.4,218000,13451.4,-0.15642461604068814
2008-05-28,13504.6,13598.8,13397.9,13499.2,218800,13499.2,-0.15342694268674306
2008-05-29,13573.3,13631.7,13430.1,13539.5,212000,13539.5,-0.15089961557034182
2008-05-30,13582.0,13630.7,13540.7,13600.9,244000,13600.9,-0.14704904770565108
2008-06-02,13610.5,13612.1,13286.4,13300.0,257000,13300.0,-0.1659193387559028
2008-06-03,13264.9,13451.5,13216.9,13431.7,239800,13431.7,-0.15766005882463607
2008-06-04,13343.7,13383.6,13173.7,13341.2,236800,13341.2,-0.1633355700909962
2008-06-05,13378.9,13415.7,13187.4,13239.3,201000,13239.3,-0.16972600763842294
2008-06-06,13332.2,13379.0,12902.4,12909.8,261600,12909.8,-0.19038988567450787
2008-06-09,12815.9,12889.4,12690.7,12823.9,260400,12823.9,-0.1957769179151746
2008-06-10,12679.2,12841.9,12622.2,12755.2,273800,12755.2,-0.2000852894510745
2008-06-11,12789.5,12913.5,12562.3,12584.3,307800,12584.3,-0.21080291238390292
2008-06-12,12608.9,12853.3,12598.4,12853.3,306600,12853.3,-0.19393316066400346
2008-06-13,12848.0,13022.7,12726.9,12998.7,253600,12998.7,-0.18481471493882362
2008-06-16,12996.9,13049.7,12728.1,12826.6,251200,12826.6,-0.19560759326965882
2008-06-17,12880.9,12992.2,12839.7,12885.1,210200,12885.1,-0.1919388926168183
2008-06-18,12848.8,12852.2,12538.0,12631.5,247400,12631.5,-0.20784286672896135
2008-06-19,12551.8,12728.5,12549.5,12585.0,286800,12585.0,-0.2107590134017321
2008-06-20,12630.1,12639.8,12307.5,12412.5,420000,12412.5,-0.22157697686523636
2008-06-23,12370.3,12493.5,12327.1,12403.4,236600,12403.4,-0.22214766363345606
2008-06-24,12405.0,12460.9,12132.0,12205.6,261000,12205.6,-0.23455226173827426
2008-06-25,12260.5,12446.1,12259.4,12446.1,275400,12446.1,-0.21946982572104068
2008-06-26,12374.7,12375.2,12076.5,12077.7,255200,12077.7,-0.24257323290918542
2008-06-27,12031.9,12145.3,11885.1,12089.8,271400,12089.8,-0.24181440764594841
2008-06-30,12092.5,12135.9,11874.5,12046.2,274800,12046.2,-0.24454868710686894
2008-07-01,12028.5,12035.2,11642.3,11770.9,284800,11770.9,-0.261813529666305
2008-07-02,11777.9,11957.2,11682.1,11856.9,300400,11856.9,-0.25642022614247106
2008-07-03,11712.5,12032.7,11629.7,11980.1,334200,11980.1,-0.2486940052804204
2008-07-04,12009.8,12021.8,11695.8,11765.9,214800,11765.9,-0.2621270938246675
2008-07-07,11869.3,12005.8,11815.5,11982.2,253200,11982.2,-0.24856230833390813
2008-07-08,11732.6,11943.3,11682.6,11794.7,286600,11794.7,-0.26032096427249973
2008-07-09,11923.7,11999.8,11855.0,11999.8,283200,11999.8,-0.24745856249647247
2008-07-10,11797.9,11892.4,11699.5,11739.5,228200,11739.5,-0.2637827125808211
2008-07-11,11837.8,11844.6,11380.9,11383.5,250400,11383.5,-0.28610848065622707
2008-07-14,11448.8,11602.3,11443.0,11443.0,226400,11443.0,-0.28237706717171396
2008-07-15,11327.6,11345.8,10932.4,11151.6,325000,11151.6,-0.300651586321077
2008-07-16,11160.8,11329.5,11018.6,11287.7,293200,11287.7,-0.2921163699304514
2008-07-17,11453.6,11709.5,11441.8,11642.1,362600,11642.1,-0.2698909423857214
2008-07-18,11610.4,11928.7,11493.5,11895.3,307400,11895.3,-0.25401205340624744
2008-07-21,11867.4,11939.3,11692.8,11784.6,239400,11784.6,-0.2609543638723919
2008-07-22,11721.5,11734.6,11372.2,11610.1,342000,11610.1,-0.2718977529992411
2008-07-23,11814.3,11951.6,11773.9,11934.9,290600,11934.9,-0.2515286252720169
2008-07-24,12003.0,12013.9,11667.4,11675.1,259200,11675.1,-0.26782141894052935
2008-07-25,11556.5,11592.7,11459.0,11589.9,224200,11589.9,-0.27316455219902547
2008-07-28,11573.8,11640.3,11473.7,11484.6,210400,11484.6,-0.2797682133741385
2008-07-29,11323.4,11696.3,11320.7,11683.8,288200,11683.8,-0.26727581730497885
2008-07-30,11787.5,11922.3,11740.7,11817.9,273000,11817.9,-0.2588660265776981
2008-07-31,11887.4,11977.5,11775.1,11881.3,298000,11881.3,-0.2548900330496623
2008-08-01,11719.0,11776.8,11558.4,11569.5,222600,11569.5,-0.27444389396514424
2008-08-04,11556.1,11580.4,11410.1,11447.6,161000,11447.6,-0.28208858814602045
2008-08-05,11536.2,11751.5,11473.8,11751.4,224000,11751.4,-0.2630364298839185
2008-08-06,11820.4,11832.1,11647.7,11774.4,196400,11774.4,-0.2615940347554513
2008-08-07,11704.3,11896.6,11684.0,11717.5,183200,11717.5,-0.26516239487761584
2008-08-08,11667.0,11831.2,11612.1,11799.9,167800,11799.9,-0.2599948575478028
2008-08-11,11806.1,12047.7,11748.5,12047.7,151400,12047.7,-0.24445461785936007
2008-08-12,12008.6,12078.7,11912.8,11996.1,179200,11996.1,-0.2476905999736605
2008-08-13,11904.3,11956.9,11691.1,11695.4,193400,11695.4,-0.2665483484575779
2008-08-14,11742.0,11776.3,11527.6,11606.8,183800,11606.8,-0.2721047053437604
2008-08-15,11648.5,11712.0,11587.0,11686.1,206400,11686.1,-0.26713157779213204
2008-08-18,11674.2,11784.3,11539.6,11677.5,113800,11677.5,-0.26767090814451544
2008-08-19,11536.8,11550.6,11333.5,11335.3,184600,11335.3,-0.289131239142841
2008-08-20,11373.3,11422.1,11251.9,11379.9,188800,11379.9,-0.286334246850248
2008-08-21,11319.7,11322.2,11185.5,11217.4,150000,11217.4,-0.29652508199702743
2008-08-22,11225.6,11506.6,11200.7,11497.3,138800,11497.3,-0.27897176041189786
2008-08-25,11453.9,11459.0,11326.4,11327.1,98800,11327.1,-0.2896454843625553
2008-08-26,11272.0,11440.5,11218.9,11419.9,147000,11419.9,-0.2838257335833484
2008-08-27,11399.5,11546.0,11320.7,11479.6,174600,11479.6,-0.28008177753250096
2008-08-28,11464.7,11687.3,11408.4,11662.6,179000,11662.6,-0.26860532933643544
2008-08-29,11685.2,11742.0,11618.9,11707.3,163200,11707.3,-0.2658020657606752
2008-09-01,11607.5,11745.2,11580.1,11693.8,109000,11693.8,-0.2666486889882539
2008-09-02,11705.6,11936.3,11634.3,11903.9,199000,11903.9,-0.25347272305386404
2008-09-03,11821.0,11932.0,11749.7,11849.1,194200,11849.1,-0.2569093862295164
2008-09-04,11850.1,11859.8,11476.4,11480.1,234600,11480.1,-0.28005042111666456
2008-09-05,11409.5,11414.2,11118.5,11139.7,309600,11139.7,-0.3013978690179797
2008-09-08,11343.1,11657.5,11343.1,11554.2,272400,11554.2,-0.2754034002897332
2008-09-09,11512.9,11610.7,11289.1,11350.0,258200,11350.0,-0.28820936051725543
2008-09-10,11334.8,11344.1,11125.1,11180.8,311400,11180.8,-0.29882037163624053
2008-09-11,11148.5,11212.7,10980.2,11136.5,232000,11136.5,-0.3015985500793317
2008-09-12,11252.4,11416.0,11177.6,11412.0,232800,11412.0,-0.2843211649535611
2008-09-15,11031.4,11160.1,10819.7,10899.0,464200,10899.0,-0.3164928476015477
2008-09-16,10778.3,11015.9,10651.6,10911.5,542000,10911.5,-0.31570893720564164
2008-09-17,11021.4,11108.6,10639.1,10661.4,374800,10661.4,-0.331393416406931
2008-09-18,10629.0,10855.2,10571.1,10631.6,363800,10631.6,-0.3332622587907711
2008-09-19,10779.4,11557.9,10779.4,11557.9,708000,11557.9,-0.27517136281254506
2008-09-22,11596.1,11599.3,11328.5,11328.5,313200,11328.5,-0.2895576863982139
2008-09-23,11302.2,11313.5,11088.7,11176.5,308400,11176.5,-0.2990900368124322
2008-09-24,11298.8,11298.8,11089.8,11112.9,217400,11112.9,-0.3030785729068025
2008-09-25,11154.5,11472.1,11131.4,11438.6,249000,11438.6,-0.28265300363107293
2008-09-26,11302.5,11462.0,11239.3,11387.9,215200,11387.9,-0.2858325441968681
2008-09-29,11395.9,11397.6,10916.6,10945.7,277200,10945.7,-0.31356415836244245
2008-09-30,10744.7,11052.7,10672.6,10987.5,319800,10987.5,-0.31094276199853255
2008-10-01,11064.3,11182.5,10956.6,11182.5,273200,11182.5,-0.29871375982239723
2008-10-02,11186.1,11364.4,10978.9,11002.3,306600,11002.3,-0.31001461208977976
2008-10-03,11047.4,11441.5,10964.7,11418.5,294400,11418.5,-0.28391353154768995
2008-10-06,11210.2,11214.5,10710.9,10726.0,324400,10726.0,-0.3273421674808883
2008-10-07,10935.7,11128.8,10644.3,10862.0,359600,10862.0,-0.3188132223734298
2008-10-08,10612.3,10905.5,10155.0,10297.6,481000,10297.6,-0.3542083445693822
2008-10-09,10411.9,10535.8,9820.5,9902.9,395000,9902.9,-0.37896109923051347
2008-10-10,9443.1,9462.3,8835.0,8997.7,596400,8997.7,-0.4357287544604501
2008-10-13,9559.3,9955.7,9357.2,9955.7,407600,9955.7,-0.37564986171820614
2008-10-14,10308.6,10573.1,10032.2,10224.5,394200,10224.5,-0.3587926525646412
2008-10-15,10143.8,10200.2,9594.0,9706.8,328600,9706.8,-0.3912590855214886
2008-10-16,9305.3,9700.0,9146.6,9308.2,394200,9308.2,-0.4162564202261424
2008-10-17,9799.3,9800.7,9345.2,9655.2,372200,9655.2,-0.3944950676357889
2008-10-20,9900.7,9944.3,9758.5,9944.3,308000,9944.3,-0.37636478799927253
2008-10-21,10105.1,10105.1,9716.9,9795.0,306200,9795.0,-0.38572781376797505
2008-10-22,9584.1,9594.5,8927.5,8995.3,487400,8995.3,-0.43587926525646414
2008-10-23,9007.9,9046.0,8419.2,8811.2,433600,8811.2,-0.44742469756736913
2008-10-24,8445.0,8496.6,7991.9,8353.2,409600,8353.2,-0.47614717447336885
2008-10-27,7977.0,8186.8,7737.2,8009.9,350000,8009.9,-0.4976764895865343
2008-10-28,8221.4,8244.7,7820.1,7905.4,368800,7905.4,-0.5042299804963093
2008-10-29,8376.3,8650.1,8260.3,8650.1,452400,8650.1,-0.4575277347498071
2008-10-30,8812.7,8964.5,8695.0,8822.9,328200,8822.9,-0.4466909574368011
2008-10-31,8843.3,9137.7,8686.6,9116.0,259200,9116.0,-0.4283098264735947
2008-11-03,9185.8,9231.8,8977.4,9231.8,225600,9231.8,-0.42104768056592057
2008-11-04,9279.3,9726.8,9242.0,9726.8,312000,9726.8,-0.3900048288880388
2008-11-05,9631.3,9883.8,9507.7,9744.7,278600,9744.7,-0.38888226920110114
2008-11-06,9362.0,9577.7,9111.0,9133.9,288600,9133.9,-0.4271872667866572
2008-11-07,9153.1,9392.3,9013.7,9343.5,220200,9343.5,-0.4140426572681035
2008-11-10,9484.3,9525.8,9268.2,9293.8,241800,9293.8,-0.4171594850022263
2008-11-11,9123.3,9171.4,8906.5,8911.9,267400,8911.9,-0.4411095154179496
2008-11-12,9070.1,9083.1,8604.6,8646.8,300000,8646.8,-0.4577346870943264
2008-11-13,8684.5,8823.3,8525.9,8740.6,244800,8740.6,-0.4518522234834469
2008-11-14,9068.0,9069.2,8796.7,8832.2,242600,8832.2,-0.44610772810224686
2008-11-17,8788.6,8827.2,8416.5,8498.8,299400,8498.8,-0.4670161861818547
2008-11-18,8480.8,8532.7,8268.6,8530.8,267400,8530.8,-0.4650093755683351
2008-11-19,8532.1,8536.0,8211.5,8211.5,280800,8211.5,-0.48503358272136055
2008-11-20,7995.9,8072.8,7830.9,7988.4,412600,7988.4,-0.4990248154674928
2008-11-21,8062.9,8240.5,7862.4,7974.4,371200,7974.4,-0.4999027951109076
2008-11-24,8173.7,8622.6,8093.2,8622.6,345000,8622.6,-0.45925233762080053
2008-11-25,8533.9,8861.8,8453.5,8696.6,331000,8696.6,-0.4546115880770364
2008-11-26,8586.0,8719.8,8461.0,8654.1,273400,8654.1,-0.4572768834231171
2008-11-27,8727.5,8862.2,8720.3,8849.3,242000,8849.3,-0.4450353386806475
2008-11-28,8885.8,8920.5,8726.2,8910.6,204000,8910.6,-0.44119104209912385
2008-12-01,8914.0,8914.4,8423.9,8510.5,229800,8510.5,-0.46628244605128655
2008-12-02,8359.5,8834.7,8293.2,8834.7,313200,8834.7,-0.44595094602306573
2008-12-03,8781.9,8927.0,8646.1,8879.9,209200,8879.9,-0.4431163260314692
2008-12-04,8815.1,9113.2,8699.6,8836.1,276800,8836.1,-0.4458631480587243
2008-12-05,8696.4,8743.3,8409.3,8491.2,247000,8491.2,-0.4674928037025655
2008-12-08,8893.5,9062.0,8825.2,9036.5,214800,9036.5,-0.43329549659155764
2008-12-09,8973.0,9125.8,8894.9,9063.1,286000,9063.1,-0.4316273352690694
2008-12-10,9070.0,9162.9,8975.1,9152.4,204400,9152.4,-0.42602707940071616
2008-12-11,9140.5,9249.4,9020.0,9182.6,198600,9182.6,-0.42413315188420697
2008-12-12,8881.0,8975.5,8711.0,8975.5,251200,8975.5,-0.4371209793235794
2008-12-15,8994.3,9111.9,8930.0,9023.9,233800,9023.9,-0.43408567827063094
2008-12-16,9010.4,9167.7,8995.5,9167.7,197800,9167.7,-0.42506757307612697
2008-12-17,9281.5,9282.9,9047.4,9196.9,252600,9196.9,-0.4232363583912905
2008-12-18,9219.6,9327.9,9202.3,9257.8,268600,9257.8,-0.4194171469424359
2008-12-19,9152.0,9332.9,9099.3,9268.4,330600,9268.4,-0.41875239092670746
2008-12-22,9232.3,9234.6,9095.2,9098.9,178800,9098.9,-0.4293822158951943
2008-12-23,9075.3,9186.8,9040.8,9068.5,123800,9068.5,-0.43128868597803793
2008-12-29,9081.0,9138.2,8955.3,9017.7,125000,9017.7,-0.4344744978270003
2008-12-30,9081.8,9195.8,9068.1,9195.8,142400,9195.8,-0.42330534250613017
2009-01-02,9262.0,9486.3,9219.1,9486.3,155200,9486.3,-0.40508726490527225
2009-01-05,9543.4,9644.1,9506.3,9644.1,199800,9644.1,-0.39519118006735354
2009-01-06,9677.1,9800.0,9617.8,9724.0,133200,9724.0,-0.39018042481672166
2009-01-07,9726.2,9726.2,9503.8,9570.0,209200,9570.0,-0.3998382008942849
2009-01-08,9452.7,9576.1,9357.7,9469.5,230600,9469.5,-0.4061408404773701
2009-01-09,9527.7,9529.0,9309.5,9378.5,195000,9378.5,-0.4118477081595665
2009-01-12,9329.5,9350.6,9179.2,9199.9,179200,9199.9,-0.42304821989627295
2009-01-13,9098.8,9111.6,8920.2,9057.3,249600,9057.3,-0.4319910696927699
2009-01-14,9132.1,9138.3,8594.2,8692.7,313600,8692.7,-0.45485616812055907
2009-01-15,8685.9,8735.8,8500.4,8611.1,249800,8611.1,-0.45997353518503414
2009-01-16,8778.3,8884.0,8620.1,8620.1,243200,8620.1,-0.45940911969998177
2009-01-19,8739.1,8788.3,8389.9,8494.8,229400,8494.8,-0.4672670375085446
2009-01-20,8462.5,8617.3,8223.7,8276.5,299800,8276.5,-0.4809572486626488
2009-01-21,8212.4,8388.9,8077.1,8230.7,330400,8230.7,-0.4838294963532488
2009-01-22,8381.0,8451.2,8117.1,8159.3,249800,8159.3,-0.4883071925346645
2009-01-23,8152.6,8208.3,7981.7,8172.8,224800,8172.8,-0.4874605693070859
2009-01-26,8106.5,8420.5,8091.5,8375.2,268000,8375.2,-0.4747674921765742
2009-01-27,8408.2,8410.6,8169.0,8349.5,251400,8349.5,-0.4763792119505572
2009-01-28,8413.5,8733.3,8396.3,8701.5,350600,8701.5,-0.45430429520184124
2009-01-29,8650.3,8665.0,8403.1,8477.4,245600,8477.4,-0.46835824077964594
2009-01-30,8456.7,8511.9,8326.4,8450.4,274600,8450.4,-0.47005148723480317
2009-02-02,8275.4,8316.1,8118.3,8233.4,223000,8233.4,-0.4836601717077331
2009-02-03,8294.8,8365.9,8180.3,8361.9,237200,8361.9,-0.47560157283781834
2009-02-04,8413.2,8547.6,8285.9,8495.4,220000,8495.4,-0.4672294098095411
2009-02-05,8333.1,8452.9,8209.2,8440.2,244200,8440.2,-0.47069115811786244
2009-02-06,8498.3,8608.7,8411.4,8544.7,226800,8544.7,-0.46413766720808736
2009-02-09,8495.0,8601.0,8462.6,8584.8,194400,8584.8,-0.46162288265802065
2009-02-10,8523.4,8653.8,8390.4,8397.3,214600,8397.3,-0.47338153859661225
2009-02-11,8330.2,8388.3,8246.3,8355.8,217200,8355.8,-0.4759841211110205
2009-02-12,8302.3,8327.4,8116.6,8200.9,219400,8200.9,-0.485698338737089
2009-02-13,8291.3,8393.8,8254.9,8265.5,211800,8265.5,-0.4816470898110462
2009-02-16,8206.0,8228.9,8075.0,8075.0,159800,8075.0,-0.4935938842446552
2009-02-17,7988.0,8006.1,7783.8,7843.2,326200,7843.2,-0.5081307186263382
2009-02-18,7890.0,7910.4,7707.0,7861.4,259000,7861.4,-0.5069893450898989
2009-02-19,7903.3,7964.3,7822.1,7875.9,249000,7875.9,-0.5060800090306479
2009-02-20,7740.0,7760.1,7601.8,7603.6,305200,7603.6,-0.5231567130950663
2009-02-23,7729.1,7781.0,7514.9,7540.4,245000,7540.4,-0.5271201640567678
2009-02-24,7436.8,7547.2,7403.6,7483.4,312400,7483.4,-0.5306947954620995
2009-02-25,7625.6,7642.8,7385.0,7512.1,278800,7512.1,-0.5288949371930991
2009-02-26,7571.2,7862.0,7564.8,7811.7,326000,7811.7,-0.5101061728240215
2009-02-27,7731.9,7736.3,7522.1,7620.9,251200,7620.9,-0.5220717811071323
2009-03-02,7428.6,7464.3,7270.5,7270.5,304200,7270.5,-0.5440463573251724
2009-03-03,7315.9,7359.2,7199.1,7219.4,292600,7219.4,-0.5472509830236365
2009-03-04,7295.5,7390.7,7257.4,7357.5,254400,7357.5,-0.5385903409696657
2009-03-05,7295.3,7297.0,7025.9,7025.9,318800,7025.9,-0.559385915952263
2009-03-06,7061.9,7086.8,6883.3,6936.9,327600,6936.9,-0.5649673579711144
2009-03-09,6965.4,6970.0,6702.6,6817.4,332800,6817.4,-0.5724615413559768
2009-03-10,6808.1,7153.3,6771.7,7153.3,371800,7153.3,-0.5513963011971879
2009-03-11,7143.0,7357.1,7063.3,7204.7,315000,7204.7,-0.5481728616492221
2009-03-12,7142.8,7340.5,7008.6,7340.5,272000,7340.5,-0.5396564591080981
2009-03-13,7492.5,7543.2,7376.0,7427.8,293800,7427.8,-0.5341816289030898
2009-03-16,7546.6,7647.4,7531.6,7636.9,278400,7636.9,-0.5210683758003726
2009-03-17,7604.8,7715.7,7530.4,7645.3,274200,7645.3,-0.5205415880143236
2009-03-18,7739.2,7812.4,7552.7,7661.6,269400,7661.6,-0.519519368858062
2009-03-19,7736.7,7845.6,7675.3,7701.6,272800,7701.6,-0.5170108555911624
2009-03-20,7640.1,7710.0,7527.2,7710.0,355600,7710.0,-0.5164840678051137
2009-03-23,7838.5,7972.4,7783.3,7952.3,288000,7952.3,-0.5012887486908696
2009-03-24,8093.2,8106.1,7902.3,7989.5,303000,7989.5,-0.4989558313526531
2009-03-25,7952.7,8121.7,7947.6,8072.4,272200,8072.4,-0.4937569376070037
2009-03-26,8107.6,8109.9,7973.7,8076.2,219800,8076.2,-0.4935186288466482
2009-03-27,8043.5,8113.4,7911.7,7927.6,223200,7927.6,-0.5028377556331801
2009-03-30,7782.2,7788.0,7589.1,7601.1,269200,7601.1,-0.5233134951742475
2009-03-31,7644.3,7815.0,7639.7,7815.0,224600,7815.0,-0.5098992204795023
2009-04-01,7761.3,8002.0,7637.2,7961.0,298800,7961.0,-0.500743147055319
2009-04-02,8115.8,8347.4,8102.7,8334.7,411800,8334.7,-0.47730736185931
2009-04-03,8280.6,8410.7,8245.3,8319.9,302400,8319.9,-0.4782355117680629
2009-04-06,8435.0,8502.2,8224.5,8321.1,276000,8321.1,-0.4781602563700559
2009-04-07,8403.0,8455.7,8247.6,8346.0,268200,8346.0,-0.4765987068614108
2009-04-08,8210.8,8415.3,8175.1,8404.7,198400,8404.7,-0.47291746364223575
2009-04-09,8457.6,8714.0,8400.1,8704.8,261600,8704.8,-0.45409734285732206
2009-04-14,8688.3,8862.9,8677.5,8834.8,418000,8834.8,-0.4459446747398985
2009-04-15,8748.3,8825.3,8662.9,8711.9,302800,8711.9,-0.4536520817524474
2009-04-16,8790.9,8925.8,8703.8,8874.5,273600,8874.5,-0.4434549753225008
2009-04-17,8898.3,9030.9,8803.0,9030.9,349000,9030.9,-0.4336466884489235
2009-04-20,8988.3,9018.1,8672.0,8718.2,289000,8718.2,-0.4532569909129106
2009-04-21,8706.7,8758.8,8413.6,8615.8,352000,8615.8,-0.45967878487617353
2009-04-22,8608.2,8838.6,8547.3,8834.1,294800,8834.1,-0.44598857372206924
2009-04-23,8777.8,8876.3,8717.7,8769.2,225600,8769.2,-0.4500586364976137
2009-04-24,8768.7,8905.2,8730.8,8888.2,247400,8888.2,-0.44259580952858757
2009-04-27,8739.9,8799.8,8633.8,8777.0,286200,8777.0,-0.4495694764105683
2009-04-28,8619.2,8706.9,8503.7,8656.3,287400,8656.3,-0.45713891519343774
2009-04-29,8730.1,8933.6,8697.0,8891.3,284600,8891.3,-0.44240139975040293
2009-04-30,8986.9,9100.8,8957.3,9038.0,315200,9038.0,-0.43320142734404876
2009-05-04,9048.1,9096.0,8927.6,9074.7,235600,9074.7,-0.43089986642166844
2009-05-05,9065.2,9195.6,9037.5,9136.7,284200,9136.7,-0.4270116708579742
2009-05-06,9119.7,9272.9,9086.6,9229.0,258800,9229.0,-0.42122327649460356
2009-05-07,9292.2,9443.9,9175.9,9228.9,334400,9228.9,-0.4212295477777708
2009-05-08,9310.1,9443.7,9278.6,9408.1,286200,9408.1,-0.4099914083420607
2009-05-11,9457.6,9460.3,9232.2,9316.8,261000,9316.8,-0.4157170898737591
2009-05-12,9196.9,9377.8,9181.9,9269.0,308400,9269.0,-0.41871476322770396
2009-05-13,9320.1,9351.2,8982.5,9000.6,341600,9000.6,-0.4355468872485999
2009-05-14,8979.3,9002.7,8838.5,8984.2,255000,8984.2,-0.4365753776880287
2009-05-15,9035.4,9085.0,8922.1,8978.6,219600,8978.6,-0.43692656954539466
2009-05-18,8879.5,9163.2,8828.5,9159.3,238800,9159.3,-0.42559436086217606
2009-05-19,9251.7,9387.3,9232.8,9341.6,263400,9341.6,-0.41416181164828136
2009-05-20,9356.9,9449.4,9261.1,9389.4,289800,9389.4,-0.4111641382943364
2009-05-21,9282.4,9299.9,9180.6,9225.3,193200,9225.3,-0.4214553139717917
2009-05-22,9250.1,9378.2,9206.4,9308.6,194000,9308.6,-0.41623133509347343
2009-05-25,9336.8,9371.7,9175.6,9347.4,97800,9347.4,-0.41379807722458095
2009-05-26,9294.7,9438.8,9209.6,9405.7,224600,9405.7,-0.41014191913807474
2009-05-27,9449.0,9522.0,9422.9,9510.8,249200,9510.8,-0.40355080052929637
2009-05-28,9407.0,9496.0,9368.5,9435.5,209000,9435.5,-0.40827307675423463
2009-05-29,9519.3,9555.6,9413.1,9424.3,239000,9424.3,-0.4089754604689666
2009-06-01,9554.8,9671.6,9538.5,9630.9,214400,9630.9,-0.39601898944543035
2009-06-02,9566.1,9708.8,9554.4,9664.8,243400,9664.8,-0.393893024451733
2009-06-03,9706.7,9713.6,9426.5,9464.8,240800,9464.8,-0.4064355907862308
2009-06-04,9484.5,9530.5,9375.3,9454.6,192400,9454.6,-0.4070752616692901
2009-06-05,9505.9,9626.6,9455.2,9519.0,231600,9519.0,-0.4030365553095818
2009-06-08,9485.0,9498.5,9341.9,9396.2,189000,9396.2,-0.4107376910389634
2009-06-09,9460.3,9536.2,9435.8,9497.7,193200,9497.7,-0.40437233862420585
2009-06-10,9618.7,9706.4,9605.9,9627.6,228800,9627.6,-0.3962259417899495
2009-06-11,9624.8,9738.6,9618.9,9708.4,181000,9708.4,-0.3911587449908126
2009-06-12,9688.3,9741.2,9651.8,9714.4,157400,9714.4,-0.39078246800077765
2009-06-15,9673.5,9679.4,9494.6,9518.7,191600,9518.7,-0.4030553691590836
2009-06-16,9540.3,9588.0,9495.0,9497.9,193600,9497.9,-0.4043597960578713
2009-06-17,9451.4,9471.5,9200.7,9283.2,352600,9283.2,-0.41782424101795457
2009-06-18,9309.1,9414.2,9218.9,9384.0,243800,9384.0,-0.41150278758536774
2009-06-19,9373.6,9603.7,9350.7,9580.9,361200,9580.9,-0.3991546310290548
2009-06-22,9566.8,9566.8,9331.4,9338.5,251600,9338.5,-0.414356221426466
2009-06-23,9305.1,9413.3,9285.0,9348.7,250200,9348.7,-0.4137165505434066
2009-06-24,9389.6,9641.2,9313.3,9617.6,235400,9617.6,-0.3968530701066745
2009-06-25,9618.6,9714.9,9470.8,9667.2,222200,9667.2,-0.393742513655719
2009-06-26,9717.9,9789.4,9625.0,9686.9,196000,9686.9,-0.39250707087177106
2009-06-29,9642.4,9854.2,9632.8,9845.7,237600,9845.7,-0.3825482732021799
2009-06-30,9889.8,9890.6,9728.3,9787.8,238000,9787.8,-0.386179346156017
2009-07-01,9798.1,9929.4,9792.5,9903.7,219200,9903.7,-0.37891092896517553
2009-07-02,9857.8,9922.3,9643.5,9643.5,228000,9643.5,-0.39522880776635705
2009-07-03,9696.8,9723.8,9591.0,9707.8,128400,9707.8,-0.3911963726898161
2009-07-06,9627.6,9634.1,9469.3,9569.0,177400,9569.0,-0.3999009137259574
2009-07-07,9597.8,9683.3,9506.6,9520.0,201400,9520.0,-0.40297384247790935
2009-07-08,9461.8,9503.5,9326.0,9360.6,199800,9360.6,-0.41297026784650404
2009-07-09,9400.3,9517.7,9390.3,9443.1,177000,9443.1,-0.4077964592335237
2009-07-10,9382.3,9431.0,9324.6,9344.9,178600,9344.9,-0.4139548593037622
2009-07-13,9295.3,9579.3,9241.2,9567.4,175400,9567.4,-0.40000125425663335
2009-07-14,9612.6,9676.1,9551.7,9634.0,175800,9634.0,-0.3958245796672457
2009-07-15,9687.1,9905.3,9670.8,9905.3,240800,9905.3,-0.37881058843449966
2009-07-16,9887.7,10069.3,9855.1,9997.6,227400,9997.6,-0.3730221940711288
2009-07-17,10049.3,10125.8,9962.9,10041.9,173000,10041.9,-0.37024401562803766
2009-07-20,10136.9,10163.7,10078.7,10142.8,173800,10142.8,-0.3639162909122835
2009-07-21,10163.0,10222.7,10095.8,10122.2,218800,10122.2,-0.3652081752447367
2009-07-22,10123.3,10153.4,10046.6,10153.4,169200,10153.4,-0.36325153489655515
